"web","plant","tip_name","symmetry","PC1","PC2","PC3","PC4","n.poll","n.shared","mn.n.shared","md.n.shared","n.shared.a","n.shared.z","mn.n.shared.a","mn.n.shared.z","md.n.shared.a","md.n.shared.z","Latitude","lat.x","lat.sc","pc1.sc","pc2.sc","rel.mn.n.shared","rel.mn.n.shared.a","rel.mn.n.shared.z"
"M_PL_021","Symplocos chinensis","Symplocos_chinensis","Actinomorphic",-9.30051538360619,3.78918452544197,3.22180301537152,5.40646621811318,28,20,0.822222222222222,0,20,0,1,0.157894736842105,0,0,35.333333,5.94418480533706,0.448570245560204,-0.298211645874426,0.162224994161706,0.0293650793650794,0.0357142857142857,0.00563909774436089
"M_PL_021","Castanea crenata","Castanea_crenata","Zygomorphic",10.6041953069073,-25.4500103470177,-0.919426180026288,-2.77935397993786,25,18,0.966666666666667,0,10,3,1.11111111111111,0.388888888888889,0,0,35.333333,5.94418480533706,0.448570245560204,0.340012827807457,-1.0895821389112,0.0386666666666667,0.0444444444444444,0.0155555555555556
"M_PL_021","Prunus Grayana","Prunus_grayana","Actinomorphic",8.46027120899607,-33.8890769141734,-1.56442230125862,-7.88315330775952,21,8,0.233333333333333,0,8,0,0.267605633802817,0.105263157894737,0,0,35.333333,5.94418480533706,0.448570245560204,0.27127006383172,-1.45088086041577,0.0111111111111111,0.0127431254191818,0.00501253132832081
"M_PL_021","Prunus salicina","Prunus_salicina","Actinomorphic",8.46027120899607,-33.8890769141734,-1.56442230125862,-7.88315330775952,21,14,0.844444444444444,0,14,1,0.929577464788732,0.526315789473684,0,0,35.333333,5.94418480533706,0.448570245560204,0.27127006383172,-1.45088086041577,0.0402116402116402,0.0442655935613682,0.025062656641604
"M_PL_021","Rhus javanica","Rhus_javanica","Actinomorphic",9.5658502166776,-28.0901619232446,-0.881131272809765,13.0396940516906,21,13,0.933333333333333,0,13,3,1,0.684210526315789,0,0,35.333333,5.94418480533706,0.448570245560204,0.306719339697235,-1.20261399871209,0.0444444444444444,0.0476190476190476,0.0325814536340852
"M_PL_021","Persicaria thunbergii","Persicaria_thunbergii","Actinomorphic",2.8742730406038,-4.18466228894845,2.32505213195769,12.0373145054449,20,13,1.05555555555556,1,12,2,1.09859154929577,0.894736842105263,1,1,35.333333,5.94418480533706,0.448570245560204,0.0921606662402619,-0.179156441401911,0.052777777777778,0.0549295774647885,0.0447368421052632
"M_PL_021","Ixeris dentata","Ixeris_dentata","Actinomorphic",-33.1862288312455,17.9785703755336,-25.2680671219947,-1.62046106675065,19,13,0.644444444444444,0,11,0,0.690140845070423,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,-1.06408295798053,0.769710066802979,0.0339181286549707,0.0363232023721275,0.0249307479224377
"M_PL_021","Corydalis pallida","Corydalis_pallida","Zygomorphic",41.1139192138046,11.0461930915774,0.492756531278935,20.3279391107258,18,12,0.777777777777778,0,8,6,0.722222222222222,1,0,0.5,35.333333,5.94418480533706,0.448570245560204,1.31827635473927,0.472916691641245,0.0432098765432099,0.0401234567901234,0.0555555555555556
"M_PL_021","Prunus incisa","Prunus_incisa","Actinomorphic",8.46027120899607,-33.8890769141734,-1.56442230125862,-7.88315330775952,18,10,0.811111111111111,1,9,3,0.732394366197183,1.10526315789474,1,1,35.333333,5.94418480533706,0.448570245560204,0.27127006383172,-1.45088086041577,0.0450617283950617,0.0406885758998435,0.06140350877193
"M_PL_021","Corydalis lineariloba","Corydalis_lineariloba","Zygomorphic",41.1139192138046,11.0461930915774,0.492756531278935,20.3279391107258,17,11,1.04444444444444,1,9,6,1.02777777777778,1.11111111111111,1,1,35.333333,5.94418480533706,0.448570245560204,1.31827635473927,0.472916691641245,0.0614379084967318,0.0604575163398694,0.0653594771241829
"M_PL_021","Lysimachia clethroides","Lysimachia_clethroides","Actinomorphic",-10.5670355515785,3.96908608694334,3.42936370163286,5.69061491446622,17,8,0.266666666666667,0,8,0,0.295774647887324,0.157894736842105,0,0,35.333333,5.94418480533706,0.448570245560204,-0.338821337729775,0.169927055005744,0.0156862745098039,0.0173985086992544,0.00928792569659441
"M_PL_021","Salix gracilistyla","Salix_gracilistyla","Actinomorphic",8.32265326358724,-32.874977235534,-1.35074130608054,-2.65570579450946,17,6,0.177777777777778,0,5,0,0.197183098591549,0.105263157894737,0,0,35.333333,5.94418480533706,0.448570245560204,0.266857483204783,-1.40746457563416,0.0104575163398693,0.0115990057995029,0.00619195046439629
"M_PL_021","Phellodendron amurense","Phellodendron_amurense","Actinomorphic",9.58973797771513,-28.0124509415066,-0.876894568140959,12.9780707195684,15,8,0.255555555555556,0,7,0,0.295774647887324,0.105263157894737,0,0,35.333333,5.94418480533706,0.448570245560204,0.307485276663246,-1.19928698640268,0.0170370370370371,0.0197183098591549,0.00701754385964913
"M_PL_021","Cardiandra alternifolia","Cardiandra_alternifolia","Actinomorphic",-4.71385647118063,1.74536976299756,2.56062115366616,5.2650942440369,12,8,0.711111111111111,0,8,1,0.746478873239437,0.578947368421053,0,0,35.333333,5.94418480533706,0.448570245560204,-0.15114505365632,0.0747238878738087,0.0592592592592593,0.0622065727699531,0.0482456140350878
"M_PL_021","Reynoutria japonica","Reynoutria_japonica","Actinomorphic",2.94407068390604,-4.15871218336882,2.31316852036176,11.9670106184558,12,7,0.611111111111111,0,7,0,0.746478873239437,0.105263157894737,0,0,35.333333,5.94418480533706,0.448570245560204,0.0943986572793398,-0.178045448865684,0.0509259259259259,0.0622065727699531,0.00877192982456142
"M_PL_021","Viola verecunda","Viola_verecunda","Zygomorphic",8.34352757301677,-32.805063359514,-1.34619451186618,-2.63624083877135,12,9,0.633333333333333,0,7,6,0.555555555555556,0.944444444444444,0,0,35.333333,5.94418480533706,0.448570245560204,0.267526796884157,-1.40447137800733,0.0527777777777777,0.0462962962962963,0.0787037037037037
"M_PL_021","Geranium nepalense","Geranium_nepalense","Actinomorphic",11.1206651257032,-21.2142283257808,-0.447589571710616,4.84417411802276,11,9,1.04444444444444,1,9,3,1.07042253521127,0.947368421052632,1,1,35.333333,5.94418480533706,0.448570245560204,0.356572911668946,-0.908237126798006,0.0949494949494945,0.0973111395646609,0.0861244019138756
"M_PL_021","Ampelopsis brevipedunculata","Ampelopsis_brevipedunculata","Actinomorphic",13.4140055244045,-12.3235615543199,0.16743574098229,4.93113265851439,10,4,0.2,0,4,0,0.23943661971831,0.0526315789473684,0,0,35.333333,5.94418480533706,0.448570245560204,0.430106558637858,-0.527604208181912,0.02,0.023943661971831,0.00526315789473684
"M_PL_021","Anemone flaccida","Anemone_flaccida","Actinomorphic",42.0577659269907,11.3464188260103,0.610868380415055,29.0311132673626,10,5,0.333333333333333,0,4,1,0.295774647887324,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,1.34853984769457,0.485770148021781,0.0333333333333333,0.0295774647887324,0.0473684210526316
"M_PL_021","Cirsium kagamontanum","Cirsium_kagamontanum","Actinomorphic",-32.8905472839845,17.8106238384458,-24.8246767852891,-1.55814168370069,10,7,1.21111111111111,1,6,4,1.12676056338028,1.52631578947368,1,1,35.333333,5.94418480533706,0.448570245560204,-1.05460222737297,0.762519832119074,0.121111111111111,0.112676056338028,0.152631578947368
"M_PL_021","Persicaria pubescens","Persicaria_pubescens","Actinomorphic",2.8742730406038,-4.18466228894845,2.32505213195769,12.0373145054449,10,5,0.111111111111111,0,5,0,0.112676056338028,0.105263157894737,0,0,35.333333,5.94418480533706,0.448570245560204,0.0921606662402619,-0.179156441401911,0.0111111111111111,0.0112676056338028,0.0105263157894737
"M_PL_021","Viola kusanoana","Viola_kusanoana","Zygomorphic",8.34352757301677,-32.805063359514,-1.34619451186618,-2.63624083877135,10,10,0.522222222222222,0,6,6,0.444444444444444,0.833333333333333,0,0,35.333333,5.94418480533706,0.448570245560204,0.267526796884157,-1.40447137800733,0.0522222222222222,0.0444444444444444,0.0833333333333333
"M_PL_021","Viola vaginata","Viola_vaginata","Zygomorphic",8.34352757301677,-32.805063359514,-1.34619451186618,-2.63624083877135,10,6,0.322222222222222,0,2,5,0.263888888888889,0.555555555555556,0,0,35.333333,5.94418480533706,0.448570245560204,0.267526796884157,-1.40447137800733,0.0322222222222222,0.0263888888888889,0.0555555555555556
"M_PL_021","Aster glehni","Aster_glehni","Actinomorphic",-33.6668830776816,18.2516961710198,-25.9898238486215,-1.72188471585163,8,7,0.655555555555556,0,7,1,0.71830985915493,0.421052631578947,0,0,35.333333,5.94418480533706,0.448570245560204,-1.07949465163558,0.781403303244926,0.0819444444444445,0.0897887323943662,0.0526315789473684
"M_PL_021","Rubus microphyllus","Rubus_microphyllus","Actinomorphic",8.54425488674884,-33.4391704818565,-1.52543663460807,-7.55663473359179,8,5,0.377777777777778,0,5,1,0.366197183098592,0.421052631578947,0,0,35.333333,5.94418480533706,0.448570245560204,0.273962915758333,-1.43161917815515,0.0472222222222222,0.045774647887324,0.0526315789473684
"M_PL_021","Spuriopimpinella nikoensis","Spuriopimpinella_nikoensis","Actinomorphic",-24.4606802369839,12.4378621763606,-8.34809817977695,0.738528922181489,8,7,0.544444444444444,0,7,1,0.563380281690141,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,-0.784307042331956,0.532497719600723,0.0680555555555555,0.0704225352112676,0.0592105263157895
"M_PL_021","Cacalia delphiniifolia","Cacalia_delphiniifolia","Actinomorphic",-33.5820195374283,18.2035117744509,-25.862641471042,-1.70400522145668,7,3,0.633333333333333,0,3,2,0.619718309859155,0.684210526315789,0,1,35.333333,5.94418480533706,0.448570245560204,-1.07677358780526,0.779340402005994,0.0904761904761904,0.0885311871227364,0.0977443609022556
"M_PL_021","Persicaria senticosa","Persicaria_senticosa","Actinomorphic",2.8742730406038,-4.18466228894845,2.32505213195769,12.0373145054449,7,6,0.822222222222222,1,6,3,0.816901408450704,0.842105263157895,1,1,35.333333,5.94418480533706,0.448570245560204,0.0921606662402619,-0.179156441401911,0.117460317460317,0.116700201207243,0.120300751879699
"M_PL_021","Hovenia tomentella","Hovenia_tomentella","Actinomorphic",9.16866643374068,-30.8926103301303,-1.32766925206274,-5.98178761806465,6,4,0.466666666666667,0,4,2,0.422535211267606,0.631578947368421,0,1,35.333333,5.94418480533706,0.448570245560204,0.293984042271349,-1.32259421434766,0.0777777777777778,0.0704225352112677,0.105263157894737
"M_PL_021","Ligustrum obtusifolium","Ligustrum_obtusifolium","Actinomorphic",-26.9964985800273,13.2031301697484,21.0302448112824,-2.46922364905499,6,5,0.866666666666667,1,5,2,0.873239436619718,0.842105263157895,1,1,35.333333,5.94418480533706,0.448570245560204,-0.865615500038556,0.56526086294355,0.144444444444445,0.145539906103286,0.140350877192983
"M_PL_021","Aruncus dioicus","Aruncus_dioicus","Actinomorphic",8.51282243992328,-33.6817543070374,-1.54853890234634,-7.75717777587577,5,5,0.222222222222222,0,5,1,0.211267605633803,0.263157894736842,0,0,35.333333,5.94418480533706,0.448570245560204,0.272955066051613,-1.44200483220801,0.0444444444444444,0.0422535211267606,0.0526315789473684
"M_PL_021","Lespedeza bicolor","Lespedeza_bicolor","Zygomorphic",8.42494732019583,-39.1439120372538,-2.39709657413578,-24.8975467206539,5,4,0.688888888888889,0.5,3,4,0.625,0.944444444444444,0,1,35.333333,5.94418480533706,0.448570245560204,0.27013743896274,-1.67585422643653,0.137777777777778,0.125,0.188888888888889
"M_PL_021","Euonymus sieboldianus","Euonymus_sieboldianus","Actinomorphic",10.2633910698701,-25.5593159330548,-0.845980801223854,-0.532427031131681,4,4,0.188888888888889,0,4,0,0.197183098591549,0.157894736842105,0,0,35.333333,5.94418480533706,0.448570245560204,0.329085283660066,-1.09426179965025,0.0472222222222222,0.0492957746478873,0.0394736842105263
"M_PL_021","Kalimeris yomena","Kalimeris_yomena","Actinomorphic",-33.666550476756,18.2515074971606,-25.9893263757863,-1.72181474556171,4,4,0.577777777777778,0,4,1,0.605633802816901,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,-1.07948398712234,0.781395225618856,0.144444444444444,0.151408450704225,0.118421052631579
"M_PL_021","Rubus palmatus","Rubus_palmatus","Actinomorphic",8.54425488674884,-33.4391704818565,-1.52543663460807,-7.55663473359179,4,4,0.6,0,4,2,0.535211267605634,0.842105263157895,0,1,35.333333,5.94418480533706,0.448570245560204,0.273962915758333,-1.43161917815515,0.15,0.133802816901408,0.210526315789474
"M_PL_021","Impatiens textori","Impatiens_textori","Zygomorphic",-7.66015899629552,3.53695364936929,2.89440508616549,4.84567881197582,3,3,0.544444444444444,0,2,2,0.5,0.722222222222222,0,1,35.333333,5.94418480533706,0.448570245560204,-0.245615272673131,0.151426324388948,0.181481481481481,0.166666666666667,0.240740740740741
"M_PL_021","Oxalis griffithii","Oxalis_griffithii","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,3,2,0.277777777777778,0,2,1,0.253521126760563,0.368421052631579,0,0,35.333333,5.94418480533706,0.448570245560204,0.306767384392882,-1.18941948332682,0.0925925925925927,0.084507042253521,0.12280701754386
"M_PL_021","Rhus trichocarpa","Rhus_trichocarpa","Actinomorphic",9.5658502166776,-28.0901619232446,-0.881131272809765,13.0396940516906,3,2,0.155555555555556,0,2,0,0.183098591549296,0.0526315789473684,0,0,35.333333,5.94418480533706,0.448570245560204,0.306719339697235,-1.20261399871209,0.051851851851852,0.0610328638497653,0.0175438596491228
"M_PL_021","Rosa multiflora","Rosa_multiflora","Actinomorphic",8.7411639445762,-32.6710914642026,-1.4670235280067,-7.09574358527759,3,3,0.3,0,3,0,0.380281690140845,0,0,0,35.333333,5.94418480533706,0.448570245560204,0.280276606107772,-1.39873568744151,0.1,0.126760563380282,0
"M_PL_021","Rubus illecebrosus","Rubus_illecebrosus","Actinomorphic",8.54425488674884,-33.4391704818565,-1.52543663460807,-7.55663473359179,3,3,0.711111111111111,1,3,2,0.690140845070423,0.789473684210526,1,1,35.333333,5.94418480533706,0.448570245560204,0.273962915758333,-1.43161917815515,0.237037037037037,0.230046948356808,0.263157894736842
"M_PL_021","Styrax japonica","Styrax_japonica","Actinomorphic",-9.2748347659603,3.78560428686636,3.21776695497763,5.40122588854956,3,3,0.366666666666667,0,3,1,0.338028169014085,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,-0.297388222769428,0.162071714695339,0.122222222222222,0.112676056338028,0.157894736842105
"M_PL_021","Acer rufinerve","Acer_rufinerve","Actinomorphic",9.48532556697217,-28.3533290867954,-0.895512367436667,13.2497884945766,2,1,0.0444444444444444,0,1,0,0.0422535211267606,0.0526315789473684,0,0,35.333333,5.94418480533706,0.448570245560204,0.304137398016407,-1.21388087982699,0.0222222222222222,0.0211267605633803,0.0263157894736842
"M_PL_021","Adenocaulon himalaicum","Adenocaulon_himalaicum","Actinomorphic",-32.3811245370671,17.5224198736234,-24.0673110040606,-1.45147014263425,2,2,0.1,0,2,0,0.0985915492957746,0.105263157894737,0,0,35.333333,5.94418480533706,0.448570245560204,-1.03826810076404,0.75018105943678,0.05,0.0492957746478873,0.0526315789473685
"M_PL_021","Aesculus turbinata","Aesculus_turbinata","Actinomorphic",9.50682553961994,-28.2847314745217,-0.891800770376889,13.196696342364,2,2,0.411111111111111,0,2,2,0.352112676056338,0.631578947368421,0,1,35.333333,5.94418480533706,0.448570245560204,0.304826772955869,-1.21094403492648,0.205555555555555,0.176056338028169,0.31578947368421
"M_PL_021","Agrimonia pilosa","Agrimonia_pilosa","Actinomorphic",8.77603324256317,-32.5415729249578,-1.45739927857954,-7.02048925019429,2,2,0.311111111111111,0,2,2,0.267605633802817,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,0.281394654980795,-1.39319065680715,0.155555555555556,0.133802816901408,0.236842105263158
"M_PL_021","Angelica polymorpha","Angelica_polymorpha","Actinomorphic",-24.5137230037417,12.4606277611283,-8.37941493804874,0.733888014487522,2,2,0.177777777777778,0,2,1,0.154929577464789,0.263157894736842,0,0,35.333333,5.94418480533706,0.448570245560204,-0.786007805152526,0.533472374392864,0.088888888888889,0.0774647887323945,0.131578947368421
"M_PL_021","Bistorta tenuicaulis","Bistorta_tenuicaulis","Actinomorphic",2.92239519629738,-4.16670298244082,2.31690388180749,11.9891826189702,2,2,0.277777777777778,0,2,1,0.253521126760563,0.368421052631579,0,0,35.333333,5.94418480533706,0.448570245560204,0.0937036546296691,-0.178387556072156,0.138888888888889,0.126760563380281,0.18421052631579
"M_PL_021","Caryopteris divaricata","Caryopteris_divaricata","Zygomorphic",-30.8836414178427,15.0220690679856,26.4464282875695,-3.93818518173263,2,2,0.533333333333333,0,2,2,0.486111111111111,0.722222222222222,0,1,35.333333,5.94418480533706,0.448570245560204,-0.990252814811155,0.643134439742403,0.266666666666666,0.243055555555555,0.361111111111111
"M_PL_021","Geum japonicum","Geum_japonicum","Actinomorphic",8.79779877434725,-32.4529201967499,-1.45052774012636,-6.96588751190063,2,2,0.444444444444444,0,2,1,0.450704225352113,0.421052631578947,0,0,35.333333,5.94418480533706,0.448570245560204,0.282092544806138,-1.38939519944175,0.222222222222222,0.225352112676057,0.210526315789474
"M_PL_021","Rabdosia longituba","Rabdosia_longituba","Zygomorphic",-30.9466899469502,15.0517208785595,26.5353077265891,-3.96229211467284,2,2,0.533333333333333,0,2,2,0.486111111111111,0.722222222222222,0,1,35.333333,5.94418480533706,0.448570245560204,-0.9922744023103,0.644403912043088,0.266666666666666,0.243055555555555,0.361111111111111
"M_PL_021","Rubus parvifolius","Rubus_parvifolius","Actinomorphic",8.54425488674884,-33.4391704818565,-1.52543663460807,-7.55663473359179,2,2,0.344444444444444,0,2,1,0.309859154929577,0.473684210526316,0,0,35.333333,5.94418480533706,0.448570245560204,0.273962915758333,-1.43161917815515,0.172222222222222,0.154929577464788,0.236842105263158
"M_PL_021","Stachyurus praecox","Stachyurus_praecox","Actinomorphic",11.3096238201618,-21.6925521159044,-0.508018949349035,6.81413322324018,2,1,0.222222222222222,0,1,0,0.267605633802817,0.0526315789473684,0,0,35.333333,5.94418480533706,0.448570245560204,0.36263168163519,-0.928715431177008,0.111111111111111,0.133802816901408,0.0263157894736842
"M_PL_021","Ainsliaea acerifolia","Ainsliaea_acerifolia","Actinomorphic",-32.9231459660933,17.8301640738096,-24.8795632407057,-1.56565112806615,1,1,0.266666666666667,0,0,0,0.23943661971831,0.368421052631579,0,0,35.333333,5.94418480533706,0.448570245560204,-1.05564747123786,0.763356401187307,0.266666666666667,0.23943661971831,0.368421052631579
"M_PL_021","Alangium platanifolium","Alangium_platanifolium","Actinomorphic",-3.41603705304749,1.69621139696336,2.39272286755535,5.032344458831,1,1,0.266666666666667,0,0,0,0.23943661971831,0.368421052631579,0,0,35.333333,5.94418480533706,0.448570245560204,-0.109531782910973,0.0726192884304847,0.266666666666667,0.23943661971831,0.368421052631579
"M_PL_021","Antenoron filiforme","Antenoron_filiforme","Actinomorphic",2.91852991275501,-4.16814560647348,2.3175583517439,11.9930486075731,1,1,0.0777777777777778,0,0,0,0.0845070422535211,0.0526315789473684,0,0,35.333333,5.94418480533706,0.448570245560204,0.0935797182111591,-0.178449318615971,0.0777777777777778,0.0845070422535211,0.0526315789473684
